id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_l_delay_ms,p_r_delay,p_feedback,p_fb_tone_lo_hi,p_fb_mix,p_hat_l_delay_ms,p_hat_r_delay,p_hat_feedback,p_hat_fb_tone_lo_hi,p_hat_fb_mix
0,audio_0.wav,0.575997531414032,0.4477725923061371,0.5759788155555725,0.4489378333091736,-1.8715858459472656e-05,0.001165241003036499,0.8326556,0.90045,0.6744784,0.5238682,0.041068614,0.7465087,0.466269,0.7387672,0.37091514,0.01535298
1,audio_1.wav,0.575997531414032,0.4477725923061371,0.5759584307670593,0.4465075731277466,-3.910064697265625e-05,-0.001265019178390503,0.4698127,0.44823575,0.13752294,0.46979308,0.32321113,0.8521776,0.8085113,0.87061566,0.5235216,0.030117478
2,audio_2.wav,0.575997531414032,0.4477725923061371,0.5759722590446472,0.4472692310810089,-2.5272369384765625e-05,-0.0005033612251281738,0.19747233,0.5537149,0.40011716,0.7899329,0.56429935,0.7541987,0.4792291,0.7472014,0.37491742,0.015354458
3,audio_3.wav,0.575997531414032,0.4477725923061371,0.5759676098823547,0.44829246401786804,-2.9921531677246094e-05,0.000519871711730957,0.8510073,0.71184456,0.004279375,0.11585617,0.48166955,0.82873935,0.71030784,0.83645743,0.4645965,0.020770745
4,audio_4.wav,0.575997531414032,0.4477725923061371,0.5759949684143066,0.449462354183197,-2.562999725341797e-06,0.0016897618770599365,0.58773005,0.12365812,0.28400773,0.030181766,0.38862985,0.84758466,0.7873378,0.86249834,0.50940275,0.027134366
5,audio_5.wav,0.575997531414032,0.4477725923061371,0.5759670734405518,0.4482928514480591,-3.045797348022461e-05,0.0005202591419219971,0.4723311,0.22873265,0.38273257,0.36256868,0.46570563,0.8293693,0.70130676,0.8334358,0.46029922,0.020312151
6,audio_6.wav,0.575997531414032,0.4477725923061371,0.5760229229927063,0.45057496428489685,2.5391578674316406e-05,0.0028023719787597656,0.005422652,0.9820491,0.687589,0.8346044,0.095917165,0.7158646,0.41224813,0.70645106,0.35706037,0.017243069
7,audio_7.wav,0.575997531414032,0.4477725923061371,0.5758786797523499,0.4467966556549072,-0.0001188516616821289,-0.0009759366512298584,0.31285793,0.4877032,0.5426856,0.14872801,0.23056942,0.85879284,0.83860636,0.8806221,0.5487164,0.036112342
8,audio_8.wav,0.575997531414032,0.4477725923061371,0.576061487197876,0.45087555050849915,6.395578384399414e-05,0.0031029582023620605,0.6611287,0.6920913,0.97919965,0.42395717,0.44221526,0.8769992,0.92376435,0.91500026,0.654,0.08996033
9,audio_9.wav,0.575997531414032,0.4477725923061371,0.5760471820831299,0.45087721943855286,4.965066909790039e-05,0.0031046271324157715,0.7553653,0.49019533,0.3315711,0.852459,0.63595694,0.8763527,0.9219214,0.9140097,0.65069854,0.08768227
10,audio_10.wav,0.575997531414032,0.4477725923061371,0.5760269165039062,0.4479339122772217,2.9385089874267578e-05,0.00016131997108459473,0.8332382,0.5842265,0.17779326,0.49366558,0.07953447,0.79054075,0.5677818,0.78697807,0.40239716,0.015586164
11,audio_11.wav,0.575997531414032,0.4477725923061371,0.5759332776069641,0.4486526548862457,-6.42538070678711e-05,0.0008800625801086426,0.30833364,0.6542097,0.33308256,0.5826462,0.014629543,0.82737255,0.7005417,0.83414745,0.45875207,0.01987604
12,audio_12.wav,0.575997531414032,0.4477725923061371,0.575905442237854,0.44881752133369446,-9.208917617797852e-05,0.001044929027557373,0.123563826,0.27528,0.14635211,0.34460717,0.69421065,0.6837373,0.37105525,0.67210317,0.34933636,0.021723129
13,audio_13.wav,0.575997531414032,0.4477725923061371,0.5760241150856018,0.44811293482780457,2.658367156982422e-05,0.00034034252166748047,0.021024346,0.5350295,0.81367517,0.9448723,0.9131185,0.70593023,0.39860606,0.6962308,0.35418326,0.018434994
14,audio_14.wav,0.575997531414032,0.4477725923061371,0.5759410262107849,0.4497547149658203,-5.650520324707031e-05,0.0019821226596832275,0.6702743,0.24389243,0.44651008,0.7107992,0.57479054,0.8554702,0.822725,0.8737385,0.5366882,0.033493888
15,audio_15.wav,0.575997531414032,0.4477725923061371,0.5759961605072021,0.4494626820087433,-1.3709068298339844e-06,0.0016900897026062012,0.120803416,0.35287917,0.4484232,0.69113815,0.47850138,0.8467315,0.78475326,0.862114,0.50764555,0.026778432
16,audio_16.wav,0.575997531414032,0.4477725923061371,0.5759745240211487,0.44881850481033325,-2.300739288330078e-05,0.001045912504196167,0.8054347,0.38461214,0.6504777,0.41758877,0.03166592,0.8160717,0.6535786,0.81751674,0.4369216,0.01802026
17,audio_17.wav,0.575997531414032,0.4477725923061371,0.5759902000427246,0.4477100968360901,-7.331371307373047e-06,-6.249547004699707e-05,0.269543,0.59776115,0.043899834,0.9296175,0.4093632,0.7842075,0.54566246,0.778654,0.39456832,0.015018648
18,audio_18.wav,0.575997531414032,0.4477725923061371,0.5760194063186646,0.4504237473011017,2.187490463256836e-05,0.0026511549949645996,0.9014971,0.88198704,0.92683744,0.587245,0.27060276,0.87298965,0.90491635,0.9060101,0.6240315,0.06723821
19,audio_19.wav,0.575997531414032,0.4477725923061371,0.575951099395752,0.44867369532585144,-4.64320182800293e-05,0.0009011030197143555,0.2629183,0.56991065,0.97955513,0.7730972,0.8776389,0.83743036,0.7494545,0.8507167,0.48630407,0.023967618
20,audio_20.wav,0.575997531414032,0.4477725923061371,0.5759993195533752,0.448445588350296,1.7881393432617188e-06,0.0006729960441589355,0.4000522,0.07286078,0.86606115,0.024154007,0.24398053,0.7376538,0.4483356,0.7289783,0.3665516,0.015812565
21,audio_21.wav,0.575997531414032,0.4477725923061371,0.5760639905929565,0.4506230652332306,6.645917892456055e-05,0.002850472927093506,0.93343645,0.8177609,0.7411288,0.7382967,0.4619559,0.871936,0.90374804,0.9050583,0.6233036,0.0673637
22,audio_22.wav,0.575997531414032,0.4477725923061371,0.576024055480957,0.45042097568511963,2.6524066925048828e-05,0.002648383378982544,0.08312756,0.6414703,0.885133,0.6888583,0.8588281,0.8731257,0.90341806,0.9049424,0.62172955,0.06721776
23,audio_23.wav,0.575997531414032,0.4477725923061371,0.5759972333908081,0.44652891159057617,-2.980232238769531e-07,-0.001243680715560913,0.6695898,0.630734,0.84097385,0.89263314,0.7133186,0.86513513,0.8703185,0.89069194,0.58085257,0.04838952
24,audio_24.wav,0.575997531414032,0.4477725923061371,0.5760369300842285,0.4503202438354492,3.93986701965332e-05,0.002547651529312134,0.3633886,0.3442756,0.8489068,0.43082738,0.5876596,0.869388,0.8898654,0.8983923,0.60369694,0.058918364
25,audio_25.wav,0.575997531414032,0.4477725923061371,0.5759322047233582,0.4466409683227539,-6.532669067382812e-05,-0.0011316239833831787,0.34435797,0.036609292,0.66385984,0.35683626,0.37334162,0.86019486,0.84317684,0.8816076,0.5534519,0.037705895
26,audio_26.wav,0.575997531414032,0.4477725923061371,0.5759909749031067,0.45104652643203735,-6.556510925292969e-06,0.0032739341259002686,0.17107624,0.6425613,0.65291417,0.17478609,0.29329258,0.8759439,0.9136283,0.9108945,0.63643736,0.07462234
27,audio_27.wav,0.575997531414032,0.4477725923061371,0.5759880542755127,0.4493301510810852,-9.47713851928711e-06,0.0015575587749481201,0.65070385,0.051415026,0.4260701,0.17861813,0.33561772,0.72290754,0.42505282,0.7139324,0.36123452,0.016935725
28,audio_28.wav,0.575997531414032,0.4477725923061371,0.576026201248169,0.44807878136634827,2.866983413696289e-05,0.00030618906021118164,0.56963575,0.11185485,0.3698392,0.76289654,0.62185705,0.7893416,0.5566451,0.7824242,0.39923716,0.015400311
29,audio_29.wav,0.575997531414032,0.4477725923061371,0.5760165452957153,0.44813182950019836,1.901388168334961e-05,0.0003592371940612793,0.41912383,0.65354884,0.37653112,0.023454666,0.038981855,0.7345369,0.44427693,0.7265748,0.36551917,0.016014751
30,audio_30.wav,0.575997531414032,0.4477725923061371,0.5759508609771729,0.44667914509773254,-4.667043685913086e-05,-0.001093447208404541,0.29917097,0.9876192,0.9894183,0.77211875,0.7695491,0.8612298,0.8530286,0.885251,0.5624975,0.04113164
31,audio_31.wav,0.575997531414032,0.4477725923061371,0.5760575532913208,0.4506213366985321,6.002187728881836e-05,0.0028487443923950195,0.84656197,0.25530702,0.5102187,0.26595026,0.8716534,0.8707334,0.8992425,0.9027277,0.615999,0.06570067
32,audio_32.wav,0.575997531414032,0.4477725923061371,0.575956404209137,0.4480939209461212,-4.112720489501953e-05,0.00032132863998413086,0.16409487,0.5412276,0.21688014,0.34017515,0.74590164,0.6736374,0.35946503,0.66130584,0.34830528,0.023790795
33,audio_33.wav,0.575997531414032,0.4477725923061371,0.5759514570236206,0.4486839771270752,-4.607439041137695e-05,0.0009113848209381104,0.11100739,0.6270722,0.43452293,0.14813167,0.4309796,0.8371154,0.7411017,0.84790814,0.48052925,0.022653844
34,audio_34.wav,0.575997531414032,0.4477725923061371,0.5759909749031067,0.44940993189811707,-6.556510925292969e-06,0.0016373395919799805,0.14647114,0.82420796,0.6406177,0.66189677,0.28158337,0.72173786,0.42272764,0.71277153,0.36052087,0.017141245
35,audio_35.wav,0.575997531414032,0.4477725923061371,0.5759347677230835,0.4478332996368408,-6.276369094848633e-05,6.070733070373535e-05,0.2667325,0.65285265,0.55203575,0.47693557,0.07500833,0.80269027,0.60075694,0.8005635,0.41504762,0.016309805
36,audio_36.wav,0.575997531414032,0.4477725923061371,0.5760031342506409,0.4492383599281311,5.602836608886719e-06,0.0014657676219940186,0.806276,0.74906623,0.32767695,0.22280139,0.2664827,0.720934,0.4218195,0.7116353,0.359903,0.016955448
37,audio_37.wav,0.575997531414032,0.4477725923061371,0.5758839249610901,0.446392685174942,-0.00011360645294189453,-0.0013799071311950684,0.97309756,0.64149,0.34461337,0.20599908,0.4405476,0.86374575,0.86347413,0.8888228,0.5734149,0.04453434
38,audio_38.wav,0.575997531414032,0.4477725923061371,0.5760090947151184,0.4481700658798218,1.1563301086425781e-05,0.0003974735736846924,0.15144676,0.49829978,0.14366186,0.91122127,0.09243643,0.70799464,0.4015835,0.69836986,0.35474893,0.018108813
39,audio_39.wav,0.575997531414032,0.4477725923061371,0.5759486556053162,0.4488596022129059,-4.887580871582031e-05,0.0010870099067687988,0.26243424,0.89050174,0.27477866,0.40747803,0.98510385,0.83829635,0.74836296,0.8507776,0.48711544,0.024665872
40,audio_40.wav,0.575997531414032,0.4477725923061371,0.5775595903396606,0.45308685302734375,0.0015620589256286621,0.005314260721206665,0.9509625,0.3224951,0.8307711,0.2560848,0.7642056,0.86474824,0.94851965,0.9210883,0.71478885,0.21646608
41,audio_41.wav,0.575997531414032,0.4477725923061371,0.5768635272979736,0.44680699706077576,0.0008659958839416504,-0.0009655952453613281,0.66294384,0.83352774,0.27186757,0.53374916,0.7017601,0.8715573,0.94405526,0.9215806,0.7000296,0.1661535
42,audio_42.wav,0.575997531414032,0.4477725923061371,0.5764013528823853,0.45423099398612976,0.0004038214683532715,0.006458401679992676,0.70180994,0.34063685,0.7220294,0.37900925,0.9245746,0.8750722,0.92921114,0.91570634,0.6655393,0.106706984
43,audio_43.wav,0.575997531414032,0.4477725923061371,0.5768015384674072,0.45756450295448303,0.0008040070533752441,0.009791910648345947,0.6802115,0.47039247,0.22118807,0.31899452,0.84479976,0.871823,0.94386256,0.92152786,0.6993854,0.1637008
44,audio_44.wav,0.575997531414032,0.4477725923061371,0.5760161876678467,0.4504213333129883,1.8656253814697266e-05,0.0026487410068511963,0.7776618,0.18438041,0.4561321,0.75176615,0.5742922,0.87331444,0.9022937,0.9047789,0.62041074,0.06539767
45,audio_45.wav,0.575997531414032,0.4477725923061371,0.5759949684143066,0.4483400285243988,-2.562999725341797e-06,0.0005674362182617188,0.18668938,0.4619589,0.09758484,0.2284919,0.55918545,0.70977455,0.40376768,0.7002203,0.35538793,0.018021446
46,audio_46.wav,0.575997531414032,0.4477725923061371,0.5759996175765991,0.44774308800697327,2.086162567138672e-06,-2.950429916381836e-05,0.111362636,0.19097054,0.36214173,0.467422,0.14666355,0.7843729,0.5486343,0.7785895,0.39573187,0.015045907
47,audio_47.wav,0.575997531414032,0.4477725923061371,0.5759915709495544,0.44772157073020935,-5.9604644775390625e-06,-5.1021575927734375e-05,0.41715223,0.1326654,0.5170842,0.86748195,0.49019057,0.7847892,0.5469464,0.7791182,0.395387,0.015288354
48,audio_48.wav,0.575997531414032,0.4477725923061371,0.5761669874191284,0.4592786729335785,0.00016945600509643555,0.011506080627441406,0.6782233,0.76440483,0.23739415,0.3156919,0.5503935,0.8768196,0.93219435,0.9186409,0.670227,0.10798949
49,audio_49.wav,0.575997531414032,0.4477725923061371,0.576010525226593,0.44847631454467773,1.2993812561035156e-05,0.0007037222385406494,0.057085752,0.18577433,0.61470234,0.45432627,0.5039842,0.71085954,0.40568507,0.7011993,0.35564962,0.017775144
50,audio_50.wav,0.575997531414032,0.4477725923061371,0.575984537601471,0.44508814811706543,-1.2993812561035156e-05,-0.0026844441890716553,0.3236395,0.31783742,0.6983267,0.85735285,0.8393348,0.6961959,0.3866261,0.6854506,0.35291046,0.020238204
51,audio_51.wav,0.575997531414032,0.4477725923061371,0.575998842716217,0.4519856572151184,1.3113021850585938e-06,0.004213064908981323,0.039457917,0.5003752,0.08636689,0.29119515,0.02174431,0.74895537,0.47077802,0.74135995,0.37258634,0.015300892
52,audio_52.wav,0.575997531414032,0.4477725923061371,0.5759687423706055,0.4481070041656494,-2.8789043426513672e-05,0.0003344118595123291,0.5950828,0.6593434,0.14847589,0.793808,0.23849404,0.7697685,0.5104058,0.7616309,0.383914,0.014955905
53,audio_53.wav,0.575997531414032,0.4477725923061371,0.5759604573249817,0.44881150126457214,-3.707408905029297e-05,0.0010389089584350586,0.089469135,0.888496,0.6325808,0.52944076,0.274916,0.71913946,0.4186932,0.71021277,0.35937464,0.017234601
54,audio_54.wav,0.575997531414032,0.4477725923061371,0.5760188102722168,0.4449627697467804,2.1278858184814453e-05,-0.0028098225593566895,0.06323576,0.6386688,0.9168399,0.39278114,0.2463001,0.8669145,0.8714532,0.89252883,0.5813894,0.046732765
55,audio_55.wav,0.575997531414032,0.4477725923061371,0.575976550579071,0.4472689628601074,-2.09808349609375e-05,-0.0005036294460296631,0.28453487,0.33372468,0.30452305,0.4970724,0.39464468,0.75335526,0.4788526,0.7463833,0.37484086,0.015289603
56,audio_56.wav,0.575997531414032,0.4477725923061371,0.5761039853096008,0.45115378499031067,0.00010645389556884766,0.003381192684173584,0.61873496,0.85202444,0.029623866,0.5273169,0.84088737,0.87694436,0.9283929,0.9168655,0.6623325,0.09877031
57,audio_57.wav,0.575997531414032,0.4477725923061371,0.5759627819061279,0.4488382935523987,-3.4749507904052734e-05,0.0010657012462615967,0.1995545,0.20180589,0.07765126,0.18071967,0.7400095,0.80978817,0.6249732,0.8077523,0.4250176,0.016918022
58,audio_58.wav,0.575997531414032,0.4477725923061371,0.5759642720222473,0.4461477994918823,-3.325939178466797e-05,-0.0016247928142547607,0.8002542,0.20481831,0.96067095,0.10234755,0.26579827,0.8543486,0.8163575,0.871847,0.5308406,0.031794347
59,audio_59.wav,0.575997531414032,0.4477725923061371,0.5759634375572205,0.4486321806907654,-3.409385681152344e-05,0.0008595883846282959,0.4329247,0.813726,0.19825369,0.7494536,0.12644428,0.80869055,0.6217657,0.8062924,0.42246777,0.016778361
60,audio_60.wav,0.575997531414032,0.4477725923061371,0.5759457349777222,0.449374258518219,-5.179643630981445e-05,0.0016016662120819092,0.38695872,0.15113461,0.016018152,0.05972022,0.8675372,0.6675258,0.35357854,0.6546647,0.34780657,0.025239147
61,audio_61.wav,0.575997531414032,0.4477725923061371,0.5761281251907349,0.45111405849456787,0.00013059377670288086,0.003341466188430786,0.76540124,0.624574,0.86661714,0.14943182,0.5833783,0.87696767,0.9302571,0.91772497,0.66615295,0.10308543
62,audio_62.wav,0.575997531414032,0.4477725923061371,0.5759894251823425,0.4461997449398041,-8.106231689453125e-06,-0.0015728473663330078,0.1220392,0.09586984,0.7427599,0.79007185,0.23622489,0.864567,0.85855496,0.8883377,0.56731695,0.041414477
63,audio_63.wav,0.575997531414032,0.4477725923061371,0.5760001540184021,0.44844555854797363,2.6226043701171875e-06,0.0006729662418365479,0.06320453,0.17459488,0.2001419,0.7144963,0.36721885,0.73762643,0.45131692,0.7306671,0.36681208,0.015595335
64,audio_64.wav,0.575997531414032,0.4477725923061371,0.5760481357574463,0.4503990709781647,5.060434341430664e-05,0.002626478672027588,0.34501958,0.02657479,0.9329193,0.5505001,0.8574105,0.87363744,0.90841025,0.9071684,0.6289688,0.071422204
65,audio_65.wav,0.575997531414032,0.4477725923061371,0.5759957432746887,0.44804129004478455,-1.7881393432617188e-06,0.00026869773864746094,0.5140897,0.10600275,0.17849302,0.67205423,0.73029363,0.7009327,0.39166203,0.6906115,0.353096,0.01921904
66,audio_66.wav,0.575997531414032,0.4477725923061371,0.5759591460227966,0.4485105872154236,-3.838539123535156e-05,0.000737994909286499,0.89348847,0.68389475,0.070463836,0.27180547,0.6863033,0.80538964,0.6244208,0.807108,0.42643067,0.017577337
67,audio_67.wav,0.575997531414032,0.4477725923061371,0.5759693384170532,0.4496142268180847,-2.8192996978759766e-05,0.0018416345119476318,0.32729852,0.501452,0.17015934,0.3255759,0.67637247,0.84235835,0.7626736,0.85517114,0.4936249,0.024654236
68,audio_68.wav,0.575997531414032,0.4477725923061371,0.5758962631225586,0.4470294713973999,-0.00010126829147338867,-0.0007431209087371826,0.20595765,0.29902345,0.5475161,0.6881201,0.5384787,0.8634658,0.8556919,0.8867825,0.5645448,0.041038435
69,audio_69.wav,0.575997531414032,0.4477725923061371,0.576015293598175,0.44786033034324646,1.7762184143066406e-05,8.7738037109375e-05,0.62190634,0.026248455,0.9341125,0.008210301,0.92733437,0.660207,0.34615642,0.64649975,0.3475801,0.027129754
70,audio_70.wav,0.575997531414032,0.4477725923061371,0.5760003328323364,0.447815865278244,2.8014183044433594e-06,4.3272972106933594e-05,0.8155134,0.31222486,0.169128,0.32600266,0.27024674,0.7616547,0.49420187,0.753321,0.37944362,0.0152112115
71,audio_71.wav,0.575997531414032,0.4477725923061371,0.5762560367584229,0.4591967761516571,0.00025850534439086914,0.01142418384552002,0.7170527,0.9103722,0.10014123,0.6100803,0.4872375,0.87581044,0.9359761,0.91963774,0.6787776,0.12162802
72,audio_72.wav,0.575997531414032,0.4477725923061371,0.575996458530426,0.4477090835571289,-1.0728836059570312e-06,-6.350874900817871e-05,0.21399462,0.97862387,0.50448483,0.5577709,0.5388878,0.7828669,0.54395646,0.77705926,0.39447176,0.015376572
73,audio_73.wav,0.575997531414032,0.4477725923061371,0.5759671926498413,0.4479331374168396,-3.0338764190673828e-05,0.00016054511070251465,0.798807,0.795789,0.5431622,0.21153003,0.13835561,0.7973051,0.586207,0.7929667,0.40959367,0.015866173
74,audio_74.wav,0.575997531414032,0.4477725923061371,0.5759755373001099,0.44829046726226807,-2.199411392211914e-05,0.0005178749561309814,0.50900495,0.5080294,0.031009376,0.2855522,0.585899,0.82894146,0.70568913,0.8355429,0.46143907,0.020478314
75,audio_75.wav,0.575997531414032,0.4477725923061371,0.5762715339660645,0.450547456741333,0.0002740025520324707,0.002774864435195923,0.6352809,0.9252489,0.5994577,0.67264044,0.73318064,0.87469137,0.9217497,0.9128233,0.65083116,0.0898607
76,audio_76.wav,0.575997531414032,0.4477725923061371,0.5760115385055542,0.4510030746459961,1.4007091522216797e-05,0.003230482339859009,0.45616043,0.46748483,0.39157462,0.50937605,0.21358734,0.8706339,0.8840012,0.8988024,0.595071,0.051295504
77,audio_77.wav,0.575997531414032,0.4477725923061371,0.575993001461029,0.4485267400741577,-4.5299530029296875e-06,0.0007541477680206299,0.6219136,0.5167464,0.061395705,0.120109975,0.75697094,0.7407771,0.45383057,0.7324341,0.36769918,0.015720729
78,audio_78.wav,0.575997531414032,0.4477725923061371,0.5759419202804565,0.447831392288208,-5.561113357543945e-05,5.879998207092285e-05,0.51864964,0.31198847,0.10096574,0.38442427,0.9414164,0.8032047,0.6016725,0.8003796,0.41469705,0.016288728
79,audio_79.wav,0.575997531414032,0.4477725923061371,0.5759881734848022,0.4493299424648285,-9.357929229736328e-06,0.0015573501586914062,0.030332088,0.2187463,0.32155275,0.009539068,0.062256277,0.72176397,0.4222707,0.7131273,0.3598741,0.016853886
80,audio_80.wav,0.575997531414032,0.4477725923061371,0.5768622756004333,0.44680678844451904,0.0008647441864013672,-0.000965803861618042,0.703175,0.5071354,0.67605287,0.3288074,0.76160747,0.87170154,0.9439873,0.921331,0.70008427,0.16582003
81,audio_81.wav,0.575997531414032,0.4477725923061371,0.5759948492050171,0.45060601830482483,-2.682209014892578e-06,0.002833425998687744,0.6537896,0.6300882,0.110881984,0.3818934,0.06846589,0.73204136,0.4413694,0.72467154,0.3643559,0.0160413
82,audio_82.wav,0.575997531414032,0.4477725923061371,0.5760416984558105,0.4484712481498718,4.416704177856445e-05,0.0006986558437347412,0.49891168,0.5212943,0.43482512,0.23103583,0.6236471,0.7117446,0.4087374,0.70203865,0.35649195,0.017740894
83,audio_83.wav,0.575997531414032,0.4477725923061371,0.5760446190834045,0.4461178779602051,4.7087669372558594e-05,-0.0016547143459320068,0.17821002,0.112541854,0.0092615485,0.5055091,0.6237371,0.705204,0.39759535,0.6952076,0.35402063,0.018530631
84,audio_84.wav,0.575997531414032,0.4477725923061371,0.57606041431427,0.44835421442985535,6.288290023803711e-05,0.0005816221237182617,0.6797481,0.5804581,0.19898438,0.95798904,0.20461506,0.75113004,0.47321945,0.7432171,0.3729591,0.015268419
85,audio_85.wav,0.575997531414032,0.4477725923061371,0.5760090351104736,0.4482896327972412,1.150369644165039e-05,0.000517040491104126,0.4282955,0.56014526,0.6972452,0.19460678,0.116300225,0.86840093,0.87564874,0.8951979,0.58555603,0.047691833
86,audio_86.wav,0.575997531414032,0.4477725923061371,0.575977623462677,0.4473566710948944,-1.990795135498047e-05,-0.0004159212112426758,0.5513599,0.5284994,0.495035,0.036063075,0.5369859,0.7584015,0.48742265,0.7506785,0.3770685,0.015181234
87,audio_87.wav,0.575997531414032,0.4477725923061371,0.5766710042953491,0.44958555698394775,0.0006734728813171387,0.001812964677810669,0.6813844,0.5541957,0.88923997,0.7216834,0.7315914,0.8733468,0.9417956,0.9213913,0.69345015,0.14943872
88,audio_88.wav,0.575997531414032,0.4477725923061371,0.57659512758255,0.4495966136455536,0.0005975961685180664,0.001824021339416504,0.5221937,0.67001253,0.2995993,0.5761756,0.872247,0.873769,0.9412828,0.92117625,0.692232,0.1473708
89,audio_89.wav,0.575997531414032,0.4477725923061371,0.575957715511322,0.448511004447937,-3.981590270996094e-05,0.0007384121417999268,0.46824723,0.54282475,0.5624199,0.07989693,0.29592878,0.8042237,0.6066,0.8008268,0.4172388,0.016437318
90,audio_90.wav,0.575997531414032,0.4477725923061371,0.575996458530426,0.4487329125404358,-1.0728836059570312e-06,0.0009603202342987061,0.9094301,0.80730146,0.7335857,0.3651911,0.31001878,0.81769574,0.6641365,0.82092965,0.44201562,0.018547958
91,audio_91.wav,0.575997531414032,0.4477725923061371,0.5760296583175659,0.45087993144989014,3.212690353393555e-05,0.0031073391437530518,0.79473484,0.1496306,0.8203193,0.79969615,0.5404104,0.87072957,0.8924429,0.90054333,0.60632426,0.058703423
92,audio_92.wav,0.575997531414032,0.4477725923061371,0.576065182685852,0.45062384009361267,6.765127182006836e-05,0.002851247787475586,0.90361553,0.5493002,0.3981567,0.98511416,0.8570159,0.87152666,0.90447015,0.905063,0.624399,0.06849502
93,audio_93.wav,0.575997531414032,0.4477725923061371,0.5760189890861511,0.44750383496284485,2.1457672119140625e-05,-0.00026875734329223633,0.36968642,0.7510867,0.18202549,0.07275742,0.5641063,0.7716768,0.51696205,0.764761,0.38551494,0.014991354
94,audio_94.wav,0.575997531414032,0.4477725923061371,0.576007604598999,0.4459728002548218,1.0073184967041016e-05,-0.0017997920513153076,0.0052075386,0.80810237,0.44310796,0.29630953,0.45383537,0.6693728,0.35519153,0.656342,0.34817305,0.024936955
95,audio_95.wav,0.575997531414032,0.4477725923061371,0.5760206580162048,0.4504213035106659,2.3126602172851562e-05,0.0026487112045288086,0.85538673,0.61553544,0.7180721,0.5549533,0.2634951,0.8730848,0.90255326,0.9052018,0.6205562,0.06509865
96,audio_96.wav,0.575997531414032,0.4477725923061371,0.5759484767913818,0.4486743211746216,-4.9054622650146484e-05,0.0009017288684844971,0.9142003,0.3379143,0.032375753,0.78662825,0.8912871,0.8381425,0.7476942,0.8497246,0.48691666,0.024030035
97,audio_97.wav,0.575997531414032,0.4477725923061371,0.5760301351547241,0.45102864503860474,3.260374069213867e-05,0.0032560527324676514,0.90469235,0.6902716,0.06116432,0.8209981,0.3838467,0.8710627,0.89374363,0.90142035,0.60850954,0.058464695
98,audio_98.wav,0.575997531414032,0.4477725923061371,0.575985312461853,0.4478474259376526,-1.2218952178955078e-05,7.483363151550293e-05,0.3359818,0.56500894,0.7278472,0.027821422,0.27877158,0.8008019,0.5964909,0.7980658,0.41329533,0.01629043
99,audio_99.wav,0.575997531414032,0.4477725923061371,0.576032280921936,0.4508790373802185,3.4749507904052734e-05,0.003106445074081421,0.5218772,0.3984971,0.63693905,0.13214386,0.685775,0.87129354,0.8907944,0.90084225,0.6037451,0.05626862
100,audio_100.wav,0.575997531414032,0.4477725923061371,0.5760059952735901,0.4505644142627716,8.463859558105469e-06,0.0027918219566345215,0.39994705,0.4057355,0.46206582,0.6158088,0.72508466,0.8725546,0.89561033,0.9023822,0.6107829,0.059640355
101,audio_101.wav,0.575997531414032,0.4477725923061371,0.5763828754425049,0.4494459629058838,0.0003853440284729004,0.001673370599746704,0.9752462,0.63314235,0.44701022,0.3883732,0.77395064,0.87482923,0.9257856,0.91486555,0.6591275,0.09595951
102,audio_102.wav,0.575997531414032,0.4477725923061371,0.5759875178337097,0.4480697512626648,-1.0013580322265625e-05,0.00029715895652770996,0.9571828,0.79502624,0.43675327,0.028798103,0.57836616,0.7923585,0.570886,0.7879884,0.4036373,0.015640214
103,audio_103.wav,0.575997531414032,0.4477725923061371,0.5760001540184021,0.4481408894062042,2.6226043701171875e-06,0.00036829710006713867,0.03496927,0.43375617,0.35447258,0.85537314,0.49179292,0.7919832,0.56802726,0.786588,0.40222642,0.015323628
104,audio_104.wav,0.575997531414032,0.4477725923061371,0.5759785175323486,0.4488108158111572,-1.901388168334961e-05,0.0010382235050201416,0.12495321,0.13670778,0.044686913,0.3477673,0.3541388,0.7192757,0.41877306,0.7109013,0.35907042,0.017123403
105,audio_105.wav,0.575997531414032,0.4477725923061371,0.5760270953178406,0.44758352637290955,2.956390380859375e-05,-0.00018906593322753906,0.3792981,0.46960562,0.11918342,0.13446349,0.3080135,0.7592354,0.49004117,0.7516813,0.37752908,0.015025809
106,audio_106.wav,0.575997531414032,0.4477725923061371,0.57612544298172,0.44766736030578613,0.00012791156768798828,-0.00010523200035095215,0.3176152,0.44043177,0.9911296,0.5240569,0.5491315,0.86927813,0.89056337,0.8990009,0.6041137,0.059271224
107,audio_107.wav,0.575997531414032,0.4477725923061371,0.5759540796279907,0.45207419991493225,-4.3451786041259766e-05,0.004301607608795166,0.32939595,0.26885992,0.362095,0.038765073,0.35286194,0.72346926,0.42601886,0.7153979,0.3610274,0.0168218
108,audio_108.wav,0.575997531414032,0.4477725923061371,0.5760443210601807,0.4508807063102722,4.678964614868164e-05,0.003108114004135132,0.6381587,0.85518765,0.5963616,0.10238296,0.80731046,0.87079585,0.89403397,0.90077317,0.60875136,0.05990743
109,audio_109.wav,0.575997531414032,0.4477725923061371,0.5762367844581604,0.45920616388320923,0.00023925304412841797,0.011433571577072144,0.4434198,0.9744914,0.7960893,0.9543556,0.7631567,0.8766528,0.93466043,0.919787,0.6753806,0.11531
