,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
drive,0.023802340328161087,0.0,0.0,0.013900521032389257,0.07429435574242493,0.007814600964096918,0.08842551767263096,0.034249922497290086,0.07926782785367692,0.06123091967986216,0.00047109655444632637,0.11079934046463524,0.06297293117091751,0.035833789215360845,0.0,0.16656242578181235,0.23066716223719919,0.11691643248173378,0.0906472462592296,0.1092636614995266,0.013966564822364802,0.007194667274841748,0.010206187074560447,0.0,0.047648836125649296,0.08647648413566067,0.01851084982987139,0.04412842719517851,0.0594541312753849,0.05039781476201988,0.10197204419274541,0.0069261938071383256,0.0014642129798181358,0.05092929477292518,0.006588974089413391,0.005832898717883062,0.0333470551349091,0.04501228733450979,0.004907820236269345,0.0029246020759163827,0.03190851009110318,0.31755293011334373,0.07236975354433195,0.0013784879835085917,0.005448031739375914,0.12255927442154668,0.011163430669787644,0.1938058416604287,0.021323942480089286,0.005105548061782983,0.009444267950795115,0.01502321081151603,0.015622579979844176,0.10734589582619503,0.024791647337301548,0.39810827405993177,0.00620683908562647,0.036579328804447364,0.0,0.010236905875738778,0.03804048943507876,0.17250283772343789,0.01923153600187355,0.011712570861562632,0.15806007816265222,0.04660742412973207,0.00671172459467595,0.004307928722180776,0.055263536360281584,0.017794238656613892,0.08415494263396806,0.011981802096444838,0.004401424027526524,0.0392038318714798,0.03061331937504086,0.007636755832190367,0.04745640594131295,0.1591032703683668,0.1779330994009687,0.09485069226456044,0.06431688160244775,0.0,0.13481015597379464,0.05463401806899615,0.06625416043248844,0.011720262329387943,0.03142325004542368,0.12185455950798563,0.024250059260479517,0.008077819373819572,0.08902243242925767,0.014671303698303717,0.02114282592268335,0.005927270925301542,0.179605548376486,0.03219622076464823,0.07653617012182501,0.04301828923098139,0.018662410918628858,0.02011665750275693,0.0,0.015033575097689322,0.170921314799231,0.23769105903846377,0.0036952949800346246,0.0,0.006804044627634731,0.0,0.0,0.016383240234195462,0.0021451726007075678,0.0,0.0,0.0,0.038660298610522226,0.014177476975388181,0.09331693015367648,0.029048814832101755,0.005109990571559919,0.0,0.004323283710886194,0.08032183973807694,0.020281153808388908,0.01669172176363176,0.05354720627630005,0.0,0.004295707169894136,0.021178124729734904
muffle,0.05013118903925129,0.03973734045239663,0.004969361895837743,0.48968953481114497,0.03925385661368086,1.605478618781345,0.015587052192577389,0.039272570582086885,0.2685584217899786,0.08470003694991313,0.15497486033875685,0.932785290932947,0.3224593703518259,0.0027357533486895846,0.007592379468807309,0.8708187319075229,0.4750840080101213,0.0764831573537803,0.15434502726053623,0.36225306900810583,0.034340778786336124,0.0,0.01780509406659725,0.1352165714592335,0.07846122899717844,0.038398539146688115,0.16734081428300396,0.06671774304177092,0.014343291810173575,0.035340223424735306,0.08938563411180134,0.10490299976328998,0.46176779675254576,0.023604422405164804,0.6060304483905954,0.06045814372198954,0.0,0.1125942091070371,0.020734371545520602,0.008258428834231779,0.15219402393858683,0.0763577696042157,0.5501970905261375,0.7935021913709326,0.10776186779184727,0.27124656114572154,0.06129834020922509,0.7227869817650294,1.1413173408456858,0.017251673186870597,0.007016810878790913,0.054280277685791134,0.016418515119345223,0.3032951490692488,0.16475229550139492,0.0419612149997306,0.13630850817098583,0.194674697088411,0.018807060859763247,0.05703962120558259,0.1285405668790789,0.0694901412267459,0.0807692070293804,0.015106910704047571,0.08059706400137578,0.7247544713169694,0.09709327077643604,0.0010106251586536885,0.07263745681699785,0.3919539917297161,0.37853995814554064,0.03722808948907996,0.24645752585903935,0.9543634147158908,0.035297281025312266,0.053556816492072556,0.016364425827786633,0.48989004241949186,0.009893356904428607,0.0444505468846641,0.07074362309371729,0.013394349967096097,0.2708142097226913,0.2144333376635137,0.007881412460286619,0.42671122771709946,0.00519024211312491,0.01069502306510195,0.028589321333697626,0.02167663665400532,0.16193035717564275,0.01907292584935405,0.8931927198455014,0.05949590143602901,0.33390502755408313,0.042656517533579574,0.05984258796513586,0.12209133682041173,0.09063589012660156,0.04304568777931994,0.1511764060341676,0.039367401062214924,0.19502459466792033,0.03769137445415627,1.3423952866849316,0.07945491345370836,0.06199819602877632,0.8194880345047872,0.03174760850018288,0.023484601390387994,0.12010269429142628,0.4299314087685424,0.16890309444077634,0.00642724633486047,0.1065220558679183,1.6895879761384958,0.02487330931666598,0.011776959118637187,0.051174780342253534,0.032081859736016405,0.3807832595448515,0.01891371942031661,0.2760517835275218,0.02262479194610556,0.24859118098643496,0.009286559726327859,0.012016569341564143,0.008685279831018633
output_db,0.004468676425736007,0.0,0.0,0.0050716920709517055,0.0,0.0,0.005242576751620653,0.0,0.0,0.014575302095140685,0.0004935982028104746,0.007625924750766622,0.005112303253194561,0.0,0.0,0.004317414646436646,0.006961584536485432,0.0051486310497574905,0.000658982915334505,0.0032340087086613067,0.008485504699467405,0.011499812280276522,0.002563766561977765,0.0003048838815677968,0.002549215591338694,0.0012263983748077578,0.0,0.0,0.0,0.006642178103589913,0.0030040034322960096,0.0035746708885264766,0.0028511098023260573,0.0011689757223614095,0.0,0.00134234436736147,0.0,0.0030334155925482165,0.0020230414348452186,0.004608007184078389,0.0,0.0,0.006292606834371384,0.013051281766261802,0.0,0.0,0.005285417364504497,0.004175783341988648,0.001023620163464578,0.0,0.0012553966135158134,0.01201285862622914,0.0,0.007779195374227221,0.0019688599263272266,0.004357131937891445,0.0,0.00045882665600149863,0.0010272908010362514,0.0,0.0,0.0047807022036110425,0.0,0.00918064085210002,0.013889447406327804,0.0,0.0111784974048863,0.009710957910172624,0.0013113964488313812,3.31853803814397e-05,0.002577747318318835,0.0032911450997046288,0.006968530838997289,0.006200742210871191,0.005677716570572144,0.0,0.000509257258331175,0.0016864883985006074,0.002432780553017544,0.0,0.0003311773037921739,0.0,0.0,0.0,0.006914426139515761,0.0,0.0,0.0,0.008755555447930163,0.0026783087535209305,0.010102701576717443,0.0,0.0,0.007863782352111492,0.0,0.0010306467074485681,0.0,0.009990243934424825,0.0,0.008698099843522655,0.0055577106794686415,0.0,0.0,0.0009730920527477593,0.015965320546743378,0.0,0.0,0.0,0.0,0.0024599679654917495,0.0,0.008456996230293612,0.0,0.0,0.0,0.005460093979520408,0.0,0.0,0.014180002606239306,0.0,0.00783201562596858,0.0,0.0013563025442016041,0.0,0.0008458017180359434,0.009190974836091215,0.005384474070238454,0.0
