,0,1
drive_s_h,0.018295406375539613,0.016617670087681446
bias,0.0052278258921560905,0.00011403339567550574
output_db,0.0,0.0
hpf_freq,1.231189174442905,0.14307186898943147
hpf_reso,0.05784517605106654,0.4551747070198138
