,0,1
drive_s_h,0.2153112841100615,0.8912251137806972
bias,0.010484496453598169,0.0008448326494079339
output_db,0.0,0.005743373788306805
hpf_freq,1.58200309819048,0.4289545925836977
hpf_reso,0.10365775492005458,0.22531335647372153
