,0,1
thresh_db,0.019515916963877444,0.021159538058900473
ratio,0.009681606750110205,0.003209056403375321
output_db,0.06434204214338202,0.07096545646818608
attack_s,0.0,0.0
release_ms,0.06596178666824404,0.17854015860318473
limiter_db,0.01884658547886442,0.011959388723451703
gate_thr_db,0.21876112638197664,0.24992785295500752
gate_att_s,0.0,0.0
gate_rel_ms,0.07400634277301776,0.02805299727848265
mix,0.06244188522691019,0.06473492669268488
