train_loss/mrstft_step,train_loss/l1_step,train_loss/loss_step,epoch,step
1.3742011785507202,0.007373437751084566,2.1115450859069824,0,49
1.2583943605422974,0.007987755350768566,2.0571699142456055,0,99
