train_loss/mrstft_step,train_loss/l1_step,train_loss/loss_step,epoch,step
0.5174601674079895,0.009232557378709316,1.4407159090042114,0,49
0.24763445556163788,0.006482018623501062,0.895836353302002,0,99
0.19724784791469574,0.004872847814112902,0.684532642364502,0,149
0.20384551584720612,0.008861727081239223,1.0900182723999023,0,199
0.22592373192310333,0.004805376287549734,0.7064613699913025,0,249
0.2706588804721832,0.0057761818170547485,0.8482770919799805,0,299
