,PESQ,MRSTFT
0,1.577622413635254,1.3036851
1,1.0282111167907715,0.9876602
2,1.0605276823043823,0.8763454
3,1.9771360158920288,0.86702394
4,3.0653464794158936,0.5209327
5,2.5814342498779297,0.5800807
6,3.283515214920044,0.5857553
7,1.707667589187622,0.68541574
8,2.8507559299468994,0.693116
9,1.083709955215454,0.7067979
10,1.8386147022247314,0.40892538
11,2.045483112335205,0.70875806
12,3.798250436782837,0.7648085
13,1.3831528425216675,1.1087832
14,2.3473453521728516,0.56059325
15,1.5240662097930908,0.78307056
16,3.8974649906158447,0.52180266
17,4.110719203948975,0.49447218
18,4.10236120223999,0.45725426
19,1.5497825145721436,0.7300191
20,1.0729395151138306,0.7349492
21,4.607944011688232,0.59726936
22,1.9602079391479492,0.67880756
23,4.643888473510742,0.0
24,1.0510729551315308,0.6779712
25,2.0827488899230957,0.6864156
26,1.663676381111145,1.0987945
27,1.457861304283142,0.89963573
28,1.443968415260315,1.1644497
29,3.064521551132202,0.68281937
30,1.0464600324630737,0.7765987
31,1.552886962890625,1.1718876
32,4.643888473510742,0.0
33,1.6158875226974487,0.6980348
34,2.7061574459075928,0.64212626
35,4.5044732093811035,0.738879
36,4.643888473510742,0.0
37,1.8826885223388672,0.704
38,1.8001182079315186,0.6666811
39,3.3408427238464355,0.7665698
40,1.9599703550338745,0.90380883
41,3.7216110229492188,0.671971
42,1.0390841960906982,0.6657652
43,4.643888473510742,0.0
44,2.460022449493408,0.7024371
45,4.600375175476074,0.41724113
46,4.263150691986084,0.0812915
47,1.914750099182129,0.73695827
48,1.7902843952178955,0.65311295
49,4.4324774742126465,0.7221779
50,1.6656639575958252,0.72570354
51,3.404557704925537,0.69218916
52,2.116823196411133,0.9008029
53,3.399661064147949,0.6213668
54,1.669818639755249,0.9752607
55,1.8043385744094849,0.98181874
56,4.643888473510742,0.0
57,1.507016658782959,0.71900266
58,2.8628554344177246,0.5404497
59,2.6609714031219482,0.7267615
60,4.643888473510742,0.0
61,2.116370916366577,0.6647294
62,1.8915431499481201,0.61909145
63,1.2152732610702515,0.7599659
64,3.656445026397705,0.52944237
65,1.928999423980713,0.59636134
66,1.9231064319610596,0.88767797
67,3.010624885559082,0.56951684
68,3.9354047775268555,0.6105769
69,1.2110669612884521,0.66119486
70,4.643888473510742,0.0
71,3.4978537559509277,0.68352777
72,1.2718050479888916,0.77321297
73,3.0813605785369873,0.400483
74,3.3148858547210693,0.57935613
75,1.629230260848999,0.7839671
76,2.6438872814178467,0.70152634
77,1.0489275455474854,0.70121866
78,1.5544790029525757,0.47838482
79,3.7205464839935303,0.8854322
80,4.208021640777588,0.41268086
81,1.8145973682403564,0.75143415
82,1.2741639614105225,0.56849223
83,2.376394271850586,0.63481504
84,1.9652862548828125,0.6679494
85,4.643888473510742,0.0
86,1.262413740158081,0.93621063
87,4.643888473510742,0.0
88,3.3777170181274414,0.58447814
89,1.8045666217803955,0.6198468
90,2.4913852214813232,0.62199324
91,4.643888473510742,0.0
92,1.9653466939926147,0.6258139
93,1.0584185123443604,0.83601147
94,4.060532093048096,0.47916296
95,2.9911069869995117,0.6753352
96,3.868366241455078,0.5897526
97,1.1657299995422363,1.0641345
98,4.643888473510742,0.0
99,4.643888473510742,0.0
100,3.707512140274048,0.6022241
101,3.573542356491089,0.5117619
102,1.5095549821853638,0.79754704
103,2.1255550384521484,0.5207868
104,3.134341239929199,0.5886192
105,1.1327158212661743,0.7768567
106,2.026690721511841,0.91206175
107,1.6809135675430298,0.94168854
108,2.4246482849121094,0.61008626
109,4.048398017883301,0.47869566
110,1.7611528635025024,0.5885754
111,4.106284141540527,0.6025997
112,2.2897989749908447,0.5822739
113,3.447455883026123,0.5444321
114,1.0832148790359497,0.3622981
115,2.0441360473632812,0.70136136
116,1.2047548294067383,0.9157684
117,1.7900183200836182,0.9030047
118,4.643888473510742,0.0
119,1.0699318647384644,0.76889664
120,4.622034072875977,0.4468967
121,2.507161855697632,0.7040041
122,2.247612476348877,0.7202401
123,1.7308762073516846,1.1178299
124,4.641093730926514,0.5890818
125,1.0601743459701538,0.8175533
126,4.1426286697387695,0.694187
127,1.3619866371154785,0.69863915
128,2.2612030506134033,0.47780523
129,1.8537979125976562,0.7895262
130,1.206543207168579,0.9159693
131,2.3161885738372803,0.755338
132,2.4950613975524902,0.77619576
133,1.451258659362793,0.72586274
134,1.7425464391708374,0.99917454
135,1.7432305812835693,1.0688902
136,1.0974104404449463,1.0411512
137,1.5389831066131592,0.7053733
138,1.134523868560791,1.2305664
139,4.041210651397705,0.53686243
140,3.1599535942077637,0.55769014
141,1.0371315479278564,0.9925836
142,1.1077321767807007,0.8020754
143,4.344760417938232,0.42653838
144,4.643888473510742,0.0
145,1.8395260572433472,0.7961828
146,1.1458358764648438,0.73984545
147,2.2794883251190186,0.81707424
148,1.91428804397583,0.71380424
149,1.9748409986495972,0.63837564
150,1.8252925872802734,0.7428434
151,2.302243947982788,0.6167081
152,4.643888473510742,0.0
153,1.0465948581695557,1.13404
154,1.153618574142456,0.98959595
155,4.643888473510742,0.0
156,4.643888473510742,0.0
157,3.305403470993042,0.526218
158,1.6140477657318115,0.7658021
159,2.3564953804016113,0.7762154
160,3.0974488258361816,0.7409759
161,,0.62574047
162,4.643888473510742,0.0
163,2.813321352005005,0.56573105
164,1.9760403633117676,0.6223723
165,2.5775866508483887,0.7877064
166,,0.6674196
167,4.643888473510742,0.0
168,4.643888473510742,0.0
169,2.4618630409240723,0.75023204
170,2.5756747722625732,0.56266147
171,1.8362782001495361,0.8793238
172,,0.0
173,4.152663707733154,0.36696398
174,2.117088556289673,0.7739695
175,1.0856897830963135,0.7372821
176,3.829268455505371,0.515217
177,4.346715927124023,0.46061528
178,1.6608364582061768,0.6954062
179,2.5484695434570312,0.6069073
180,2.4138903617858887,1.0822533
181,1.6344645023345947,0.74391556
182,3.7284727096557617,0.5558071
183,4.643888473510742,0.0
184,4.643888473510742,0.0
185,3.4611411094665527,0.6092733
186,2.049654722213745,0.46305832
187,2.3182342052459717,0.73708487
188,2.1924710273742676,0.6313922
189,,0.3717146
190,1.6321690082550049,0.773396
191,2.9515371322631836,0.7934561
192,2.3843369483947754,0.8944271
193,4.541001796722412,0.4640696
194,1.202193260192871,0.6254683
195,4.643888473510742,0.0
196,2.1232259273529053,0.6330856
