,PESQ,MRSTFT
0,1.2121803760528564,0.42146382
1,1.0441417694091797,2.6921685
2,1.3742791414260864,1.1569712
3,4.170739650726318,0.1750248
4,1.3158936500549316,1.2957114
5,4.643888473510742,0.0
6,1.3314247131347656,1.1486663
7,1.201280117034912,1.0413828
8,1.174362301826477,1.173199
9,1.222769021987915,1.4274167
10,1.4049228429794312,0.5331759
11,1.22743821144104,0.7537511
12,1.7363431453704834,0.5474856
13,1.153062105178833,1.3507651
14,1.221791386604309,1.2794541
15,1.1741029024124146,2.5910041
16,1.0425211191177368,2.32484
17,4.643888473510742,0.0
18,1.146865725517273,2.2736914
19,1.246559977531433,1.1385213
20,1.0887351036071777,1.964595
21,2.5277953147888184,0.3254877
22,2.2120378017425537,0.37415528
23,1.142358660697937,1.8430543
24,4.643888473510742,0.0
25,1.0720497369766235,1.744449
26,1.0822038650512695,2.69054
27,1.112165093421936,1.1875879
28,1.5403637886047363,0.9537928
29,4.643888473510742,0.0
30,1.0511043071746826,3.0845206
31,1.6142828464508057,0.32988736
32,1.1022820472717285,1.8624262
33,1.138857126235962,1.2662324
34,3.2378854751586914,0.14074673
35,1.0765224695205688,1.7139925
36,1.2267932891845703,2.3444202
37,1.089235544204712,1.3793601
38,1.1195952892303467,0.66298157
39,1.6592512130737305,0.5018475
40,3.1027345657348633,0.40428814
41,1.2553412914276123,2.000146
42,1.7133439779281616,0.23518108
43,1.055796504020691,1.9443812
44,4.643888473510742,0.0
45,1.2379363775253296,1.717579
46,1.097048282623291,1.769237
47,1.363595724105835,0.7870336
48,1.3643940687179565,0.8972264
49,1.6465296745300293,1.3365544
50,1.2357730865478516,1.199347
51,2.166318416595459,0.4951283
52,4.643888473510742,0.0
53,4.643888473510742,0.0
54,1.4194378852844238,1.0794922
55,1.6895582675933838,0.9315791
56,1.1883341073989868,1.5720296
57,1.1078468561172485,1.9244283
58,1.0621405839920044,1.7667747
59,1.2780311107635498,1.1928009
60,1.131561517715454,1.6370412
61,1.3927628993988037,0.67667764
62,1.0555412769317627,2.3557427
63,1.669453501701355,0.24149324
64,1.1266329288482666,1.9712896
65,1.9621140956878662,0.7518832
66,4.643888473510742,0.0
67,1.1678483486175537,1.2306916
68,3.0572991371154785,0.30029002
69,1.293760895729065,0.60779625
70,1.2491732835769653,0.34423432
71,1.2985867261886597,1.136856
72,1.0706580877304077,3.5660737
73,1.0354766845703125,1.868267
74,1.2257424592971802,2.1782825
75,2.2752437591552734,0.348104
76,1.0931605100631714,1.2563013
77,1.6780333518981934,0.9306639
78,1.1458429098129272,1.3047017
79,3.9505155086517334,0.18943678
80,1.3759686946868896,0.51723963
81,1.0504518747329712,1.953329
82,1.0520009994506836,2.110141
83,1.9846349954605103,0.36523366
84,1.5159258842468262,0.7974698
85,2.6985504627227783,0.1895857
86,2.3478000164031982,0.57091886
87,1.0771394968032837,1.4862919
88,1.5666263103485107,0.53800756
89,1.0949424505233765,1.9227943
90,1.2387299537658691,1.3711448
91,1.1881766319274902,1.2300645
92,1.538135290145874,1.0842792
93,3.7683932781219482,0.1614767
94,1.2078884840011597,1.5801897
95,1.204796552658081,1.1273645
96,1.2201707363128662,1.0714301
97,2.710817575454712,0.59297585
98,4.643888473510742,0.0
99,1.432798147201538,0.70361966
100,4.643888473510742,0.0
101,2.103667974472046,0.92873365
102,1.0937572717666626,1.200755
103,1.2027194499969482,1.2542145
104,1.1007341146469116,1.8353848
105,1.2535103559494019,1.2302456
106,1.0903356075286865,2.397846
107,1.4758250713348389,0.663832
108,1.053446888923645,1.6997284
109,1.0981909036636353,1.9514666
110,1.2096295356750488,1.0224202
111,1.3890002965927124,0.9798823
112,1.0399929285049438,2.3754103
113,1.0467047691345215,2.1115105
114,4.643888473510742,0.0
115,1.6710867881774902,0.7764504
116,1.0784779787063599,1.5247726
117,3.3369810581207275,0.19501798
118,1.2109743356704712,0.32362312
119,4.643888473510742,0.0
120,1.097963809967041,2.4244182
121,1.5322805643081665,0.5232334
122,1.0513421297073364,1.9691077
123,1.6606545448303223,0.7212526
124,4.643888473510742,0.0
125,1.0264484882354736,2.031061
126,1.0393635034561157,2.1544142
127,1.334411382675171,1.0203494
128,1.3271405696868896,1.1995386
129,4.643888473510742,0.0
130,1.14683198928833,1.2893096
131,1.2828785181045532,0.7296
132,1.08511483669281,1.1145114
133,1.0553580522537231,1.6303635
134,1.1048933267593384,0.65626854
135,1.2210026979446411,1.1589327
136,3.8452494144439697,0.24867298
137,1.0928597450256348,1.89584
138,1.0492274761199951,3.0435066
139,1.4904580116271973,0.52453643
140,1.0465103387832642,2.1085727
141,2.305804491043091,0.50348264
142,4.643888473510742,0.0
143,1.2142300605773926,0.9246309
144,1.1222639083862305,1.4195038
145,2.0390350818634033,0.48466027
146,1.236548900604248,0.762253
147,1.636335849761963,0.64340466
148,1.0800859928131104,1.7802075
149,4.643888473510742,0.0
150,1.0820554494857788,1.5569824
151,4.643888473510742,0.0
152,4.403482913970947,0.10149268
153,1.2590811252593994,1.0135497
154,1.8057126998901367,0.70057327
155,1.268808364868164,0.80853367
156,1.038586974143982,2.3800318
157,1.0551118850708008,2.2342603
158,1.0396862030029297,2.8376884
159,1.527658224105835,1.2439233
160,1.3918766975402832,1.0187392
161,4.232008934020996,0.13510282
162,1.3832924365997314,0.6315663
163,1.0976674556732178,1.6743889
164,2.2978546619415283,0.6287373
165,1.0794607400894165,1.3748288
166,4.643888473510742,0.0
167,2.908684492111206,0.55571765
168,1.443200707435608,1.3157417
169,1.1443034410476685,1.9154707
170,2.187145233154297,0.5841301
171,1.0308057069778442,2.7399054
172,1.617135763168335,0.5389683
173,1.0480575561523438,2.1882217
174,1.0426355600357056,1.544108
175,1.0346224308013916,2.8403852
176,1.101197600364685,2.3599575
177,1.0705522298812866,1.5690165
178,1.223284125328064,0.7059958
179,1.4395685195922852,0.34688374
180,1.4160676002502441,0.8647925
181,1.2263704538345337,1.2247866
182,1.9063301086425781,0.4768412
183,1.0579630136489868,1.9594549
184,4.202556610107422,0.052637618
185,1.1432687044143677,1.3648044
186,1.3567240238189697,1.0298833
187,1.1931828260421753,0.79919034
188,1.1877354383468628,1.452198
189,3.8718178272247314,0.31915292
190,1.0527337789535522,1.8595409
191,1.1274774074554443,1.3502678
192,3.811450242996216,0.19145288
193,1.0257155895233154,2.8782294
194,1.0472975969314575,2.6328523
195,1.2300852537155151,1.2689227
196,1.1218465566635132,1.6162167
197,1.2134020328521729,0.87222856
198,1.2467269897460938,1.314418
199,1.8536672592163086,0.58689076
200,4.036410808563232,0.23688991
201,3.640820264816284,0.06602309
202,1.0657159090042114,1.3884727
203,1.517905831336975,0.68615264
204,1.1132500171661377,1.3428267
205,1.1680175065994263,1.530589
206,4.643888473510742,0.0
207,1.0379455089569092,2.2815897
208,1.6391942501068115,0.8097449
209,1.9714326858520508,0.55794644
210,1.4704655408859253,0.4699479
211,1.0457885265350342,2.3748157
212,1.185905933380127,1.2482873
213,1.3506569862365723,1.499071
214,1.0956591367721558,0.9886825
215,1.105743169784546,1.4566599
216,4.286551475524902,0.053988773
217,1.3765463829040527,1.2014962
218,2.9194202423095703,0.31819823
219,1.1882593631744385,1.4962009
220,1.5535602569580078,0.6484656
221,1.312371015548706,0.9425254
222,2.241792678833008,0.48815665
223,1.530570149421692,0.7113938
224,4.643888473510742,0.0
225,1.0267608165740967,2.1860173
226,2.152446985244751,0.93904996
227,2.6374285221099854,0.6368939
228,1.2265732288360596,1.510032
229,1.3780070543289185,1.004395
230,1.166094422340393,1.2491634
231,1.2187057733535767,0.8051157
232,1.7225544452667236,0.4145404
233,1.1530847549438477,0.70321894
