,PESQ,MRSTFT
0,1.160064697265625,2.6525478
1,1.1481331586837769,1.802237
2,1.074749231338501,2.0914834
3,1.2476465702056885,2.2390969
4,4.643888473510742,0.0
5,4.643888473510742,0.0
6,1.5260549783706665,1.729217
7,1.1301352977752686,2.2012942
8,1.1533071994781494,2.014325
9,1.4186822175979614,2.0929458
10,1.2344944477081299,2.5357416
11,1.0340473651885986,1.5079174
12,1.1662437915802002,1.8302336
13,1.190265417098999,2.1967747
14,4.643888473510742,0.0
15,1.3000175952911377,2.0185738
16,1.1692003011703491,2.0331533
17,1.1126954555511475,1.5597687
18,1.0678436756134033,1.2252313
19,1.4792745113372803,2.2261784
20,1.0674124956130981,1.9707493
21,1.064284086227417,2.1453314
22,1.273361325263977,2.2260923
23,1.1328364610671997,2.3143692
24,1.3646268844604492,2.3355272
25,1.0636101961135864,1.0084033
26,1.133306860923767,1.6154327
27,1.1851623058319092,2.3279808
28,1.2096872329711914,1.737394
29,1.4282867908477783,2.1649425
30,1.1690423488616943,2.315088
31,1.099859595298767,2.7565117
32,1.1163784265518188,1.5937701
33,1.1330031156539917,1.8789062
34,4.643888473510742,0.0
35,1.4208521842956543,1.7648844
36,1.2207860946655273,2.2167175
37,1.1879546642303467,1.4612855
38,1.1284242868423462,2.250829
39,1.3669013977050781,1.969624
40,1.183043360710144,2.4050796
41,1.444838047027588,1.7934967
42,1.199187159538269,2.1160758
43,1.2231643199920654,1.6392657
44,1.0790812969207764,2.4327557
45,1.097521185874939,2.5088065
46,1.1521958112716675,2.1371777
47,1.1817208528518677,1.5655752
48,1.087572455406189,1.5134029
49,1.2688703536987305,1.6658373
50,1.1355948448181152,1.5255798
51,1.1924740076065063,1.8701192
52,1.1103774309158325,2.0139596
53,1.0809149742126465,2.4442685
54,1.3099031448364258,2.0819
55,1.1840097904205322,2.184906
56,1.0652841329574585,1.0986902
57,1.2225500345230103,2.379659
58,1.1139020919799805,1.9144344
59,1.1951967477798462,1.3500694
60,4.643888473510742,0.0
61,1.2192840576171875,1.7000481
62,1.3147673606872559,2.2350323
63,1.132041335105896,1.5636307
64,1.3575575351715088,2.015331
65,1.0790327787399292,1.3374223
66,1.0872325897216797,1.824552
67,1.2768715620040894,2.3923192
68,1.223954677581787,2.4688213
69,1.0882539749145508,2.3510103
70,4.643888473510742,0.0
71,1.1521694660186768,2.244043
72,1.1408030986785889,1.3262061
73,1.4087759256362915,2.2503464
74,1.081366777420044,2.0052142
75,1.2348198890686035,2.37337
76,1.2243857383728027,2.1606052
77,1.1318639516830444,2.436622
78,1.1918754577636719,2.2918155
79,1.1051104068756104,1.2188458
80,1.073338270187378,2.2305734
81,1.1125949621200562,2.1923394
82,1.0380154848098755,1.0382154
83,1.1096974611282349,2.016125
84,1.2332433462142944,2.0932028
85,1.132737398147583,2.3476937
86,1.264545202255249,2.0842001
87,1.155776858329773,1.5447448
88,4.643888473510742,0.0
89,1.1398723125457764,2.1591415
90,1.0706413984298706,2.1721027
