,PESQ,MRSTFT,MSD,SCE,CFE,LUFS,RMS
0,4.398643493652344,1.4705105,8.724724,1.7889404296875,12.33172607421875,7.401025562138415,15.476764678955078
1,4.643888473510742,0.103437506,1.1050254,0.017333984375,0.00162506103515625,0.5036709688318872,1.1565132141113281
2,4.579020023345947,0.16426294,0.8899952,6.584228515625,1.8001213073730469,0.29454662200644677,1.0863914489746094
3,4.5774078369140625,0.48559514,4.970235,1.844970703125,6.035858154296875,2.666446028116077,6.132350921630859
4,4.643652439117432,0.41089812,3.7561784,0.06640625,4.586492538452148,2.0218728775539496,4.457561492919922
5,4.643888473510742,0.07029828,0.55169505,0.0401611328125,0.31499481201171875,0.45383953532906673,1.0452384948730469
6,4.631470680236816,0.010745198,0.0647133,0.0029296875,0.04209136962890625,0.02523461889203915,0.05579376220703125
7,1.070778489112854,3.2730572,13.162874,1.47021484375,30.229339599609375,15.437048250042299,30.116878509521484
8,,2.794997,15.637329,0.0166015625,0.006053924560546875,18.692151501764744,43.03970718383789
9,4.295938968658447,0.8157904,6.284383,6.112548828125,6.276515960693359,3.313733646084348,7.323863983154297
10,,0.7009952,5.646162,18.1353759765625,4.465065002441406,2.2029153886965673,4.552131652832031
11,,0.4976742,4.2701235,5.28125,4.817392349243164,2.185515473175421,4.935539245605469
12,4.643888473510742,0.0050609894,0.06114572,0.0135498046875,0.02245330810546875,0.026908677094603206,0.064178466796875
13,3.2691047191619873,0.3607587,4.508307,2.28857421875,4.341558456420898,1.6816609950004349,3.8913421630859375
14,4.643885612487793,0.06764082,0.798367,0.28271484375,0.07734489440917969,0.33700279886396345,0.7775230407714844
15,4.175413608551025,0.5764999,5.5412116,15.410400390625,6.098537445068359,2.7248631962110608,6.177440643310547
16,4.591136455535889,0.15200359,1.1918635,1.40283203125,1.5603713989257812,0.7093050313050142,1.599090576171875
17,4.621444225311279,0.010286375,0.06124724,0.005615234375,0.006023406982421875,0.038558177760485535,0.09262847900390625
18,,0.06548662,0.6560941,0.0157470703125,0.030139923095703125,0.37788323702240234,0.8705482482910156
19,4.643888473510742,0.118507884,1.220044,0.069091796875,0.0477294921875,0.6248453816389841,1.4382400512695312
20,4.5662522315979,0.23860435,1.7097921,3.830078125,3.7202682495117188,1.5755572116077694,3.7780685424804688
21,4.614194869995117,0.09738195,1.6019628,1.998779296875,0.6310920715332031,0.02209915045679267,0.227447509765625
22,4.643800735473633,0.013396191,0.15351498,0.022705078125,0.0030517578125,0.042575783635328435,0.11822509765625
23,4.6012115478515625,0.30627808,2.9567814,3.673583984375,3.8127384185791016,1.1276926354799919,2.6846580505371094
24,4.643888473510742,0.043535504,0.42085856,0.030029296875,0.006183624267578125,0.24285734392884706,0.5597343444824219
25,4.573695659637451,0.5093434,6.362461,8.7977294921875,4.727325439453125,2.075015773006445,4.854373931884766
26,4.119039535522461,3.124932,22.884401,325.483154296875,17.1790771484375,7.212202401913556,16.470298767089844
27,4.639559268951416,0.10023683,0.9845281,0.528076171875,0.11338424682617188,0.28754232582072703,0.6524734497070312
28,,1.3486663,9.399172,11.24755859375,19.34871482849121,8.664235148447528,19.237281799316406
29,4.643867015838623,0.003912503,0.036655724,0.0439453125,0.05133056640625,0.02438565920425617,0.05948638916015625
30,4.096983432769775,1.647593,14.76769,30.686767578125,21.108030319213867,9.292349895942586,20.950305938720703
31,4.443511486053467,0.9948284,9.163774,32.89501953125,9.97513198852539,3.7619768516877983,10.033180236816406
32,4.643888473510742,0.008739374,0.082136385,0.0198974609375,0.19382858276367188,0.03259596480551963,0.07639694213867188
33,4.616086959838867,0.024996141,0.09266263,1.247314453125,0.02081298828125,0.038306603212966195,0.09848403930664062
34,4.6437859535217285,0.034068886,0.275311,0.009033203125,0.06233978271484375,0.19705306414863344,0.4398078918457031
35,4.625195503234863,0.78745586,6.523513,2.385986328125,8.471214294433594,3.526742888668025,8.563346862792969
36,4.632017135620117,0.088979006,0.3295545,5.044921875,0.042217254638671875,0.035159579243448036,0.07862091064453125
37,4.643888473510742,0.250872,2.2870746,0.00439453125,0.0417327880859375,1.6117085332864605,3.7094497680664062
38,4.542037487030029,0.6509765,3.6262438,16.69921875,3.595151901245117,2.726737077219095,3.72589111328125
39,3.197382688522339,0.034508232,0.15954776,0.17236328125,0.1917552947998047,0.04220233771047077,0.0815887451171875
40,4.64387321472168,0.5365392,5.246605,0.005126953125,0.14403152465820312,3.1251787761743692,7.186977386474609
41,,0.03883421,0.2732298,0.0106201171875,0.0057830810546875,0.2536433428034357,0.5836105346679688
42,4.642194747924805,0.008007976,0.036080666,0.0361328125,0.13082504272460938,0.017481249898903428,0.0390625
43,4.643888473510742,0.004812132,0.04314131,0.00048828125,0.04607391357421875,0.030814160781691413,0.06467437744140625
44,1.0452275276184082,1.264841,5.194383,206.850341796875,4.4543304443359375,2.611661363774452,4.606620788574219
45,4.61160945892334,0.024273941,0.09279847,1.61865234375,0.042934417724609375,0.0736965592174883,0.1678466796875
46,4.600004196166992,0.53135777,4.7829785,0.0147705078125,6.51898193359375,2.8180290741308625,6.6344757080078125
47,4.643755912780762,0.038723145,0.3228353,0.17138671875,0.49514007568359375,0.17227366557966306,0.3956756591796875
48,4.377726078033447,0.12072598,1.0869101,0.557861328125,0.8772392272949219,0.3807060544483143,0.7603950500488281
49,,0.009401702,0.068236664,0.0673828125,0.006755828857421875,0.03870304930889645,0.08998870849609375
50,4.643888473510742,0.0044672177,0.047319867,0.010009765625,0.014064788818359375,0.024709383568435328,0.057159423828125
51,4.643888473510742,0.11699203,1.2057244,0.041015625,0.01651763916015625,0.5776470777327134,1.3265037536621094
52,4.643888473510742,0.07333216,0.7908993,0.037353515625,0.04649543762207031,0.4043334774978504,0.9252815246582031
53,4.643887519836426,0.009093405,0.0864057,0.0093994140625,0.012012481689453125,0.04482785554628421,0.102783203125
54,1.1202195882797241,3.296404,10.824514,1.6162109375,26.90392303466797,8.206398207231441,26.80191421508789
55,1.0444753170013428,1.0526098,5.3643847,80.00732421875,3.8770370483398438,1.5504524313365415,3.7595901489257812
56,3.505451202392578,1.7823925,14.029357,10.5255126953125,5.9176025390625,1.0735513123452272,5.803409576416016
57,4.625376224517822,0.024555257,0.107743636,0.924560546875,0.00037384033203125,0.01852504672382338,0.0650787353515625
58,4.643888473510742,0.004236843,0.03752084,0.0611572265625,0.049282073974609375,0.02637649682160159,0.060688018798828125
59,4.643772602081299,0.019975057,0.21067353,0.0341796875,0.1938304901123047,0.10205618656187099,0.25923919677734375
60,4.085744380950928,0.46734557,2.0713587,3.385986328125,3.4134483337402344,1.3932430445454465,3.3177642822265625
61,,0.0045741675,0.039958186,0.06005859375,0.050739288330078125,0.025333232836931785,0.063720703125
62,4.643888473510742,0.0043378975,0.03507053,0.03759765625,0.0691375732421875,0.02335186826154967,0.054500579833984375
63,4.643875598907471,0.0051866844,0.050327145,0.004638671875,0.03885650634765625,0.03263359019533141,0.076263427734375
64,4.643888473510742,0.003973039,0.02311201,0.034423828125,0.06937789916992188,0.01820632909047859,0.0420074462890625
65,4.643744945526123,0.061675955,0.5074273,0.292236328125,0.15264892578125,0.30271545491289586,0.7579193115234375
66,4.577958583831787,0.38020912,3.553255,2.621826171875,4.224628448486328,1.6466678633289789,3.6402626037597656
67,4.643875598907471,0.3777024,2.4640875,0.04412841796875,0.04897499084472656,2.728912626967098,6.280792236328125
68,4.643746852874756,0.0042725443,0.027319318,0.023193359375,0.068023681640625,0.0073202003497740975,0.02484893798828125
69,4.643888473510742,0.12347571,1.2229753,0.011962890625,0.01932525634765625,0.65870023124819,1.5162887573242188
70,3.9702465534210205,0.35190758,2.3961248,0.3021240234375,3.375812530517578,0.27865956999126595,0.475128173828125
71,1.1009306907653809,0.56239396,4.9038925,7.329345703125,5.359773635864258,2.5154761117201545,5.4362640380859375
72,4.643841743469238,0.37685814,2.8963835,0.0166015625,0.10851669311523438,2.361987530718487,5.4365386962890625
73,4.643888473510742,0.0041822065,0.035597555,0.007568359375,0.036891937255859375,0.019196292110059687,0.043132781982421875
74,4.643888473510742,0.23105025,2.7124748,0.000244140625,0.003032684326171875,1.169648316190294,2.6928482055664062
75,4.5727434158325195,0.077329844,0.15652187,12.595947265625,0.5053367614746094,0.03547494326950584,0.05182647705078125
76,4.617079257965088,0.21756987,1.7490757,0.722900390625,3.7704238891601562,0.2801840821000319,0.8245162963867188
77,4.640623569488525,1.2006375,11.415861,2.2633056640625,0.10638809204101562,7.027059362120987,16.183929443359375
78,4.514273643493652,0.71920013,7.808796,3.86767578125,8.444072723388672,3.778280113038992,8.553878784179688
79,4.643847942352295,0.09736127,0.9857271,0.0361328125,0.0055141448974609375,0.49580807860379394,1.1419219970703125
80,4.534505844116211,0.5267637,4.0280423,0.3189697265625,5.821338653564453,2.6621116629816193,5.7172393798828125
81,,0.0056652096,0.058081232,0.011962890625,0.023855209350585938,0.030371133509131454,0.07031631469726562
82,4.5040364265441895,0.057231963,0.32134855,0.73443603515625,0.5087432861328125,0.2733430969771291,0.6176528930664062
