,PESQ,MRSTFT,MSD,SCE,CFE,LUFS,RMS
0,4.295295238494873,0.7129176,4.1017137,25.685302734375,4.603828430175781,0.9336704306543488,2.6497421264648438
1,3.7110562324523926,0.7264876,6.337488,9.956787109375,0.7253570556640625,3.513433866649592,7.353626251220703
2,4.597788333892822,0.8912349,6.508857,9.33251953125,2.8583755493164062,4.5308361616305035,10.443206787109375
3,4.1151509284973145,0.4298149,2.760781,0.389892578125,7.260414123535156,0.20661454181734484,0.08048248291015625
4,4.0762529373168945,0.5387191,3.8209887,1.6436767578125,7.039634704589844,1.4742513345878017,2.1769256591796875
5,4.5589776039123535,0.53573763,3.174934,0.1898193359375,1.3192138671875,4.101630919338586,6.4234619140625
6,4.465404987335205,0.59155476,5.578356,0.5650634765625,2.4488296508789062,13.795249013631572,30.454307556152344
7,4.6438398361206055,0.4330478,2.8942962,0.061767578125,0.045475006103515625,3.3468963463101318,7.697212219238281
8,4.578138828277588,0.9857993,7.2019167,1.8946533203125,7.493556976318359,6.384241972046258,15.023109436035156
9,4.469947338104248,0.30206943,1.5947515,0.069580078125,4.732643127441406,0.1761082315181035,0.04378509521484375
10,4.301096439361572,0.33399463,2.70744,0.162841796875,11.05556869506836,0.22973980381957304,1.3260421752929688
11,4.20562219619751,0.9724288,7.181922,0.1243896484375,5.762882232666016,1.7159677793454975,1.97979736328125
12,4.369858741760254,0.25908017,1.54139,0.268798828125,6.828704833984375,0.9902257299770767,1.5331192016601562
13,3.8803343772888184,0.7654615,6.5594254,2.0955810546875,10.628120422363281,0.7201218171929931,0.21517562866210938
14,3.3070425987243652,1.2290989,9.820861,42.2774658203125,12.534921646118164,0.6577867589941917,4.9847869873046875
15,2.2055652141571045,1.7444826,6.1100717,94.9207763671875,11.717607498168945,1.433341348264264,2.958904266357422
16,4.6025824546813965,0.32440054,2.0143132,0.2470703125,0.5078659057617188,2.3340500539103886,5.345359802246094
17,4.270906925201416,0.36937913,2.85433,1.697509765625,5.328136444091797,0.745863528466149,0.49090576171875
18,3.120579719543457,1.5845171,9.798002,1.175537109375,21.517963409423828,7.11509450413249,16.380348205566406
19,4.643799781799316,0.064955235,0.44618696,0.0,0.0,0.48847846287722163,1.1247711181640625
20,3.6280429363250732,1.4273806,11.155318,21.244140625,13.74843978881836,9.336509354782564,21.49111557006836
21,4.101681232452393,0.34334135,2.003417,0.18798828125,11.520904541015625,1.065234395974624,2.7663192749023438
22,4.330769062042236,0.09133216,0.31572348,0.6484375,10.494922637939453,1.9053859778369322,4.3925933837890625
23,4.252376556396484,0.42186204,2.3797216,0.7103271484375,12.019729614257812,1.5439464734006272,3.9513473510742188
24,4.643748760223389,0.4674449,3.540419,0.0003662109375,0.00974273681640625,3.364125915066367,7.7524261474609375
25,4.181301593780518,0.40061426,2.6867123,0.845703125,3.7159423828125,1.090087931064037,1.67047119140625
26,4.406156539916992,0.35534826,2.1951888,0.4970703125,9.603530883789062,4.002899854323331,9.490852355957031
27,4.6438446044921875,0.4204944,2.8908079,0.002685546875,0.00412750244140625,3.3615639745162156,7.738555908203125
28,4.112605571746826,0.39302692,3.3265016,2.00732421875,6.753547668457031,0.16262218445354648,0.200439453125
29,4.508816719055176,0.34342062,3.3513005,0.3922119140625,9.783275604248047,0.6040528855852045,1.70947265625
30,4.353346347808838,0.6249694,3.3760087,0.001708984375,16.841121673583984,2.1181398772821076,5.527275085449219
31,4.643871784210205,0.420347,3.8472307,0.0001220703125,0.0,3.1944620776958885,7.355522155761719
32,4.643838405609131,0.6772697,3.68277,0.0,2.6702880859375e-05,5.399314719837406,12.432365417480469
33,3.0199787616729736,1.4863023,9.842954,16.43896484375,26.223697662353516,6.433805632390495,14.508056640625
34,2.90560245513916,1.0599576,5.996482,25.4647216796875,13.412220001220703,8.896162334919445,18.796398162841797
35,4.3698954582214355,0.7092631,6.5257864,0.0133056640625,16.109725952148438,3.5645632331071795,8.78348159790039
36,4.643563270568848,0.4276382,2.7419398,0.12109375,0.0015106201171875,3.362432963410182,7.741172790527344
37,3.262181520462036,0.8414758,4.5457635,56.3062744140625,9.612829208374023,0.25546008581690316,1.0579452514648438
38,4.642312049865723,0.3055897,3.074674,0.09130859375,13.361637115478516,1.2597806225735297,2.0509262084960938
39,4.643798351287842,0.39223978,2.6571052,0.1251220703125,0.33937835693359375,3.2231547475253635,7.403297424316406
40,1.6490516662597656,2.977743,25.885633,39.0584716796875,30.734643936157227,9.365844095869672,22.966022491455078
41,4.0566840171813965,0.94037455,5.10994,11.01953125,19.241104125976562,4.371674586267879,10.831375122070312
42,4.292277812957764,1.1023148,9.343229,23.694580078125,7.410926818847656,6.606662991335387,15.153606414794922
43,3.55592942237854,1.6749897,17.181051,8.1295166015625,23.246776580810547,7.584687319517336,18.196002960205078
44,1.3039839267730713,2.2350824,11.475722,247.4609375,15.476934432983398,1.8768804367407093,4.736820220947266
45,2.9202868938446045,0.8330998,5.0071383,19.83056640625,13.038211822509766,0.20455747365745935,1.2782974243164062
46,4.46847677230835,0.47472176,4.311386,0.5198974609375,2.9597702026367188,4.867456308330365,10.091926574707031
47,4.491262912750244,0.39321303,2.4130402,0.50335693359375,2.095539093017578,3.5926962338093915,9.838218688964844
48,4.116606712341309,0.4081284,2.631907,0.580810546875,7.074047088623047,0.013712911961523133,0.9219589233398438
49,4.3538737297058105,0.46040356,3.4534402,3.82763671875,5.640033721923828,2.8534695215085257,6.544410705566406
50,4.246679782867432,0.13490592,1.1471777,0.319580078125,11.02182388305664,0.6782191893689316,1.3861236572265625
51,3.623429298400879,1.6467234,5.678142,23.322509765625,18.599422454833984,6.2389460894180075,14.336296081542969
52,4.643888473510742,0.45675635,3.5354397,0.0,3.814697265625e-06,3.3626026422182314,7.74267578125
53,3.548682928085327,0.9791789,9.481111,2.794189453125,4.968864440917969,4.951424073153344,12.096092224121094
54,4.2500810623168945,0.39590445,2.774097,0.293212890625,6.0388336181640625,0.16935480584294282,0.4217987060546875
55,2.641685724258423,2.0066366,15.4417715,74.92724609375,21.243995666503906,6.259960070094685,15.409126281738281
