,PESQ,MRSTFT
0,3.5203676223754883,1.4557594
1,2.4707000255584717,1.4472103
2,2.796370029449463,1.2997574
3,4.20400857925415,0.94467753
4,1.434004545211792,2.0861988
5,4.643888473510742,0.0
6,1.1255561113357544,2.746277
7,4.015462875366211,1.3121551
8,1.678443431854248,1.8668242
9,4.643888473510742,0.0
10,1.6804606914520264,1.7378315
11,4.268796443939209,1.4128469
12,3.7115111351013184,1.1675463
13,1.8388032913208008,2.5639398
14,1.610680103302002,1.8374921
15,4.643888473510742,0.0
16,1.428568720817566,1.9841131
17,4.643888473510742,0.0
18,1.1964303255081177,3.0034158
19,1.1729496717453003,3.6409085
20,1.9623510837554932,1.5250677
21,3.005647659301758,1.2875878
22,2.1506617069244385,2.2607768
23,1.9645988941192627,2.0870411
24,3.97538685798645,1.3525796
25,3.052215576171875,1.5643038
26,1.484208345413208,1.9944102
27,3.238790273666382,1.2047324
28,3.6167235374450684,1.3455561
29,3.7926852703094482,1.2991413
30,1.402659296989441,1.4843909
31,3.072371006011963,1.3797823
32,1.8608942031860352,1.2808167
33,1.119611144065857,3.1808739
34,3.3347842693328857,1.4770795
35,2.839195728302002,1.397809
36,2.9157631397247314,1.0962901
37,1.116849422454834,3.3861809
38,2.168792247772217,1.2613343
39,4.643888473510742,0.0
40,1.0896848440170288,3.326636
41,2.0927774906158447,1.7395941
42,1.1123497486114502,1.893936
43,3.1787586212158203,1.3299984
44,3.735163688659668,1.7133774
45,1.3151003122329712,3.2199895
46,3.6521153450012207,1.4912038
47,3.029536008834839,1.53939
48,1.5565261840820312,1.3278643
49,3.7304816246032715,1.4430718
50,2.0060195922851562,1.620453
51,3.5251314640045166,1.5182791
52,1.8301355838775635,2.528555
53,4.127732753753662,1.0302349
54,2.2484803199768066,1.7639743
55,2.916698932647705,1.5087081
56,1.1854740381240845,2.0156848
57,2.728111982345581,1.5708466
58,1.4385864734649658,1.7058902
59,2.2323906421661377,1.5967164
60,2.7929461002349854,1.0878907
61,3.7990787029266357,1.414492
62,2.16728138923645,1.2177193
63,1.5978918075561523,1.5008427
64,1.7758846282958984,1.3958969
65,1.417480230331421,2.7431047
66,1.216947317123413,1.3703008
67,3.2825472354888916,1.2310005
68,1.6552541255950928,1.3817139
69,1.299665927886963,2.4371402
70,2.6839041709899902,1.0732862
71,2.2314276695251465,1.4626068
72,2.1369147300720215,1.2832624
73,4.180236339569092,1.179716
74,3.085818290710449,1.3615637
75,1.4901621341705322,1.4163641
76,1.4729602336883545,2.611015
77,4.012551307678223,1.0691648
78,1.276970386505127,2.9226267
79,4.111512184143066,1.3388205
80,1.6259191036224365,1.5267134
81,2.0149827003479004,1.8881936
82,1.9413094520568848,1.4108552
83,3.0023927688598633,1.2443596
84,4.643888473510742,0.0
85,3.9652903079986572,1.1556896
86,1.604351282119751,2.2176375
87,2.190176486968994,1.4793164
88,2.9606032371520996,0.92242056
89,1.5469632148742676,3.1986725
90,2.2882378101348877,1.473877
91,1.7170401811599731,1.980362
92,1.9120453596115112,1.3411078
93,2.778700351715088,1.2096267
94,2.890120506286621,1.1264545
95,1.0567710399627686,3.6061704
96,3.0609705448150635,1.3824497
97,2.67164945602417,1.1891905
98,1.7918002605438232,1.2285063
99,1.773284912109375,2.6842372
100,4.643888473510742,0.0
101,3.2449564933776855,1.2540488
102,4.643888473510742,0.0
103,2.708104133605957,1.2499567
104,2.852370262145996,1.3142667
105,2.087113618850708,1.1864673
106,2.1158385276794434,1.6025485
107,4.643888473510742,0.0
108,2.884333372116089,1.602873
109,4.643888473510742,0.0
110,1.3464763164520264,3.1655428
111,1.463060736656189,2.5486822
112,3.155440330505371,1.4196247
113,1.4608409404754639,2.8649464
114,3.449599266052246,1.3817996
115,3.457826614379883,0.95388174
116,2.43235182762146,1.0986332
117,1.4396389722824097,2.6908863
118,2.4461302757263184,1.2055242
119,3.167478561401367,1.2189171
120,2.517441511154175,1.1498126
121,3.0671474933624268,1.467411
122,1.353842854499817,1.3544687
123,1.6110703945159912,2.1504009
124,1.804469108581543,1.2479941
125,3.3577678203582764,1.1844376
126,1.9449872970581055,1.9756612
127,3.4032275676727295,1.3784719
128,1.2574701309204102,2.5501006
129,1.0644701719284058,4.1801887
130,3.564957618713379,1.5625302
131,1.605931043624878,2.5094404
132,3.8941071033477783,1.3566933
133,1.7640447616577148,1.345461
134,1.744918704032898,1.3920889
135,2.9311888217926025,1.3056556
136,2.683525800704956,1.23035
137,4.058070182800293,1.3302412
138,1.7855144739151,1.3379093
139,4.643888473510742,0.0
140,1.712691307067871,1.2820878
141,2.570549488067627,1.2214208
142,3.987264394760132,1.0568635
143,4.643888473510742,0.0
144,4.066822052001953,1.1148621
145,3.971768617630005,1.1317312
146,2.657712936401367,1.3575414
147,4.643888473510742,0.0
148,4.643888473510742,0.0
149,2.1338894367218018,1.7102289
150,2.9020254611968994,1.1841644
151,2.076430082321167,1.4085261
152,1.8105485439300537,1.37991
153,1.403890609741211,1.3649803
154,4.643888473510742,0.0
155,1.8371005058288574,1.3654245
156,2.709892749786377,1.3380785
157,3.6015264987945557,1.1893035
158,1.7317256927490234,1.1711781
159,1.567826509475708,1.7763548
160,1.1984403133392334,1.9570378
161,2.8831417560577393,1.3998812
162,3.881033420562744,1.1561241
163,3.878816843032837,1.3647518
164,3.8483731746673584,0.98502254
165,2.8883891105651855,1.4069924
166,2.7393085956573486,1.1228199
167,2.448763132095337,1.7712511
168,4.643888473510742,0.0
169,2.153796672821045,1.8981819
170,2.8996832370758057,1.6211079
171,1.2167607545852661,3.0999584
172,2.1135413646698,1.5896591
173,2.2855851650238037,1.0987903
174,1.518500804901123,1.5082928
175,1.4716668128967285,2.2536757
176,1.403440237045288,1.4091524
177,4.045916557312012,1.0517927
178,3.177119016647339,1.4327602
179,2.292294979095459,1.6400484
180,1.7308814525604248,2.322834
181,1.2470088005065918,2.4350588
182,3.692004680633545,1.3132484
183,1.6783181428909302,1.7184368
184,1.3250164985656738,2.7928352
185,3.880910873413086,1.4389101
186,4.643888473510742,0.0
187,1.8385412693023682,1.4285883
